epoch,loss,val_loss,mae,val_mae
1,6026.16455078125,3999.4609375,73.3945541381836,61.09284210205078
2,731.5046997070312,268.4395751953125,20.910173416137695,11.627535820007324
3,357.69940185546875,240.0395965576172,14.361873626708984,10.365226745605469
4,312.5057678222656,195.51612854003906,13.37479305267334,9.63236141204834
5,289.55853271484375,241.68606567382812,12.803077697753906,10.614893913269043
6,283.828125,642.8958740234375,12.70151424407959,19.05128288269043
7,265.30291748046875,219.36181640625,12.253096580505371,10.753519058227539
8,256.7799987792969,180.98046875,12.05771255493164,8.866896629333496
9,255.12545776367188,282.9657287597656,11.943571090698242,12.01025390625
10,253.52609252929688,138.0929412841797,12.032076835632324,7.636443138122559
11,246.2640380859375,141.10678100585938,11.826972961425781,7.626253128051758
12,233.86697387695312,130.81600952148438,11.475560188293457,7.210501670837402
13,232.8699951171875,174.2843475341797,11.488211631774902,8.816969871520996
14,230.49755859375,128.3604278564453,11.449331283569336,7.205510139465332
15,226.34664916992188,127.240234375,11.316485404968262,7.037078857421875
16,228.4307861328125,125.4046859741211,11.425949096679688,7.029089450836182
17,222.4813995361328,130.45315551757812,11.19348430633545,7.262469291687012
18,229.21372985839844,125.5584487915039,11.365400314331055,6.882874488830566
19,218.03102111816406,125.57203674316406,11.077098846435547,6.85255765914917
20,230.68508911132812,121.77925872802734,11.395523071289062,6.8636250495910645
21,225.95718383789062,124.1240234375,11.31618881225586,6.954517364501953
22,226.56414794921875,121.26854705810547,11.330657005310059,6.967179775238037
23,227.3998565673828,122.66808319091797,11.378753662109375,6.793473243713379
24,225.7906494140625,121.24544525146484,11.308576583862305,6.895922660827637
25,220.63421630859375,120.19711303710938,11.218685150146484,6.8561835289001465
26,220.64837646484375,120.5348129272461,11.146913528442383,6.851554870605469
27,218.31947326660156,120.87832641601562,11.122383117675781,7.005753993988037
28,220.85696411132812,120.55121612548828,11.109963417053223,6.911659240722656
29,219.12921142578125,119.93710327148438,11.142004013061523,6.836226463317871
30,223.72186279296875,119.84398651123047,11.266619682312012,6.84169864654541
31,226.48146057128906,120.32373046875,11.357698440551758,6.804854393005371
32,214.5487518310547,119.67588806152344,11.000092506408691,6.792846202850342
33,227.55955505371094,120.1995849609375,11.372406005859375,6.931214332580566
34,220.08604431152344,119.78361511230469,11.148078918457031,6.812591075897217
35,231.9140625,120.42572784423828,11.48315143585205,6.820024490356445
36,227.2218475341797,119.62364959716797,11.36202621459961,6.823777675628662
37,223.24209594726562,119.64335632324219,11.24316692352295,6.85527229309082
38,220.52581787109375,119.56194305419922,11.180087089538574,6.799449443817139
39,224.1511993408203,120.37702178955078,11.255388259887695,6.794271945953369
40,221.8454132080078,119.82396697998047,11.208569526672363,6.897561073303223
