epoch,loss,val_loss,mae,val_mae
1,5422.70751953125,4811.744140625,69.90608215332031,67.11637878417969
2,1011.0868530273438,317.97247314453125,25.638465881347656,12.800093650817871
3,323.36663818359375,614.9588623046875,13.826558113098145,19.01814079284668
4,275.84661865234375,359.88006591796875,12.669828414916992,13.814498901367188
5,283.2707824707031,229.5054931640625,12.865669250488281,10.785624504089355
6,266.83502197265625,179.2726593017578,12.425703048706055,9.573043823242188
7,256.7901916503906,260.5529479980469,12.171961784362793,11.465760231018066
8,258.3863220214844,157.33848571777344,12.225260734558105,8.774944305419922
9,250.65194702148438,218.1765899658203,12.044750213623047,10.080530166625977
10,238.98977661132812,161.292724609375,11.746002197265625,8.750277519226074
11,243.02476501464844,155.53182983398438,11.828691482543945,8.476089477539062
12,240.94308471679688,145.3397216796875,11.73841667175293,8.127662658691406
13,237.30836486816406,133.0135040283203,11.724919319152832,7.657790184020996
14,233.7524871826172,139.85755920410156,11.558634757995605,8.218350410461426
15,231.77178955078125,130.67379760742188,11.515765190124512,7.6692376136779785
16,235.67333984375,131.5724334716797,11.655633926391602,7.685122489929199
17,228.0312957763672,138.37008666992188,11.434820175170898,7.811962127685547
18,226.08828735351562,134.245849609375,11.374085426330566,7.780435562133789
19,221.26686096191406,127.32997131347656,11.316675186157227,7.543315887451172
20,218.01979064941406,128.33648681640625,11.188796997070312,7.548637390136719
21,229.33377075195312,127.4465103149414,11.421849250793457,7.567532539367676
22,221.12904357910156,128.26806640625,11.298145294189453,7.493873596191406
23,222.91990661621094,125.55300903320312,11.312386512756348,7.449331760406494
24,218.60565185546875,126.2807846069336,11.194366455078125,7.4985833168029785
25,216.54019165039062,124.51161193847656,11.131879806518555,7.469259738922119
26,228.06626892089844,124.55789947509766,11.411060333251953,7.450813293457031
27,224.98318481445312,124.04154205322266,11.398663520812988,7.470446586608887
28,233.5047607421875,124.38929748535156,11.610300064086914,7.456023216247559
29,224.99771118164062,124.72344207763672,11.42608642578125,7.442143440246582
30,228.39291381835938,125.43714904785156,11.510892868041992,7.452167510986328
31,225.6242218017578,123.89318084716797,11.351442337036133,7.448847770690918
32,226.47940063476562,126.14009857177734,11.383687973022461,7.478911876678467
33,223.42666625976562,123.71341705322266,11.286954879760742,7.471602439880371
34,222.28530883789062,123.81976318359375,11.292594909667969,7.466971397399902
35,223.2927703857422,124.26638793945312,11.285600662231445,7.451243877410889
36,222.01065063476562,124.75237274169922,11.329249382019043,7.468580722808838
37,223.71197509765625,123.89767456054688,11.358113288879395,7.439247131347656
38,220.30181884765625,124.1263427734375,11.24251937866211,7.45459508895874
39,227.13734436035156,124.21088409423828,11.469403266906738,7.448416233062744
