epoch,loss,val_loss,mae,val_mae
1,2855.433837890625,336.59063720703125,41.476009368896484,12.520639419555664
2,406.5580139160156,297.82305908203125,15.117351531982422,11.806861877441406
3,360.69012451171875,780.0735473632812,14.058415412902832,22.193330764770508
4,333.3035888671875,231.59165954589844,13.464462280273438,9.893326759338379
5,328.2527770996094,231.1332550048828,13.393533706665039,10.209334373474121
6,320.2279968261719,234.4080810546875,13.172386169433594,10.373130798339844
7,307.75640869140625,217.86241149902344,12.906105041503906,9.474113464355469
8,306.90545654296875,239.2226104736328,12.88469123840332,10.091773986816406
9,303.9638366699219,249.3543701171875,12.786720275878906,9.907975196838379
10,299.8617858886719,217.89834594726562,12.711416244506836,9.515301704406738
11,293.0845031738281,209.63145446777344,12.5303373336792,9.090707778930664
12,291.9117431640625,205.933349609375,12.508808135986328,9.341676712036133
13,290.41973876953125,205.5740966796875,12.484930992126465,9.145088195800781
14,288.78411865234375,198.2792205810547,12.470327377319336,8.833656311035156
15,288.1373596191406,198.2526397705078,12.464599609375,8.940314292907715
16,282.7735595703125,197.21302795410156,12.331375122070312,8.940409660339355
17,282.4547119140625,191.94151306152344,12.313101768493652,8.698099136352539
18,283.5794677734375,194.87164306640625,12.348660469055176,8.765213012695312
19,279.0773010253906,192.3500518798828,12.223926544189453,8.679222106933594
20,280.33001708984375,192.6966094970703,12.281407356262207,8.61507797241211
21,281.5293273925781,190.92662048339844,12.260515213012695,8.684469223022461
22,283.59613037109375,190.3274383544922,12.379871368408203,8.587313652038574
23,283.27392578125,192.5921173095703,12.329256057739258,8.668805122375488
24,280.7099609375,190.8991241455078,12.265987396240234,8.63929271697998
25,278.8656005859375,190.11221313476562,12.231109619140625,8.61338996887207
26,277.39190673828125,190.71766662597656,12.201854705810547,8.645890235900879
27,281.13800048828125,190.78042602539062,12.310057640075684,8.594683647155762
28,278.7747802734375,189.56288146972656,12.211356163024902,8.5811185836792
29,281.5285339355469,189.8955841064453,12.315032958984375,8.600889205932617
30,277.2563171386719,190.03274536132812,12.185481071472168,8.594672203063965
31,280.15338134765625,190.42149353027344,12.263214111328125,8.653367042541504
32,278.8617248535156,189.9003143310547,12.258487701416016,8.580358505249023
33,278.62481689453125,189.5475616455078,12.259769439697266,8.567351341247559
34,281.9307861328125,189.7869873046875,12.34541130065918,8.567919731140137
35,278.3287353515625,189.8295135498047,12.21506118774414,8.582627296447754
36,277.6069641113281,189.86187744140625,12.21308708190918,8.562261581420898
37,277.77874755859375,189.91456604003906,12.209070205688477,8.558842658996582
38,284.65777587890625,189.58489990234375,12.374022483825684,8.515002250671387
39,274.110595703125,189.5628662109375,12.09524917602539,8.53642463684082
