epoch,loss,val_loss,mae,val_mae
1,2830.057373046875,352.2435302734375,41.331295013427734,13.142841339111328
2,386.7570495605469,267.2327880859375,14.73898983001709,11.542045593261719
3,355.9738464355469,678.20703125,13.98308277130127,21.22587776184082
4,331.803955078125,240.41505432128906,13.475942611694336,9.516190528869629
5,322.1536865234375,239.26193237304688,13.23595905303955,10.147722244262695
6,311.85791015625,211.42910766601562,12.98275375366211,8.832441329956055
7,300.4409484863281,215.46383666992188,12.694977760314941,9.631691932678223
8,293.28082275390625,244.74143981933594,12.575395584106445,10.308642387390137
9,288.69805908203125,193.22702026367188,12.444748878479004,9.132610321044922
10,282.7633361816406,192.37734985351562,12.329289436340332,8.443463325500488
11,278.2137451171875,183.86474609375,12.225203514099121,8.324191093444824
12,277.8854675292969,177.2342071533203,12.276617050170898,8.19109058380127
13,270.1529846191406,172.27999877929688,12.021784782409668,8.07118034362793
14,263.9809875488281,175.34347534179688,11.892450332641602,8.161452293395996
15,264.8826904296875,170.33973693847656,11.961026191711426,8.002556800842285
16,262.3877258300781,167.6201171875,11.91263484954834,7.919656753540039
17,264.76068115234375,166.6434326171875,11.963236808776855,7.917101860046387
18,265.6429443359375,165.46803283691406,11.983028411865234,7.906949043273926
19,259.9341125488281,164.1129608154297,11.83553409576416,7.866613388061523
20,258.0522155761719,163.97216796875,11.813860893249512,7.964798927307129
21,259.136474609375,162.31532287597656,11.844830513000488,7.8499627113342285
22,255.79466247558594,162.98434448242188,11.663167953491211,7.922153949737549
23,260.2541198730469,164.84849548339844,11.853035926818848,7.922090530395508
24,256.05572509765625,161.26683044433594,11.746121406555176,7.807900428771973
25,260.3176574707031,161.77139282226562,11.850805282592773,7.83979606628418
26,255.26419067382812,162.40396118164062,11.738531112670898,7.879833698272705
27,254.69309997558594,161.58709716796875,11.727324485778809,7.793800354003906
28,255.83395385742188,161.09628295898438,11.765503883361816,7.82044792175293
29,258.08148193359375,160.99453735351562,11.783949851989746,7.825326442718506
30,254.64869689941406,160.46234130859375,11.729677200317383,7.805161952972412
31,254.72335815429688,161.13568115234375,11.707844734191895,7.8132524490356445
32,254.722412109375,160.59634399414062,11.73992919921875,7.811021327972412
33,255.7303466796875,160.8961181640625,11.709735870361328,7.795199871063232
34,260.5861511230469,160.3167266845703,11.910038948059082,7.794114589691162
35,257.6778869628906,159.90435791015625,11.769430160522461,7.7651896476745605
36,256.62603759765625,161.3853302001953,11.751509666442871,7.809030532836914
37,252.4779815673828,161.18930053710938,11.699235916137695,7.8430304527282715
38,257.108154296875,160.7157745361328,11.817232131958008,7.816928386688232
39,255.70623779296875,161.96731567382812,11.740612030029297,7.8700151443481445
40,254.67007446289062,160.22476196289062,11.712766647338867,7.797597885131836
